Timestamp,CAN_ID,DLC,data1,data2,data3,data4,data5,data6,data7,data8,Label,Datetime,SecondsSinceStart
1749462241.137465,231106460,8,43,119,49,57,195,3,182,75,Normal,2025-06-09T15:14:01.137465,149.881777
1749462241.193554,120342925,8,34,229,228,50,121,3,43,1,Normal,2025-06-09T15:14:01.193554,149.937866
1749462241.232607,171105756,8,2,220,73,252,53,159,86,191,Normal,2025-06-09T15:14:01.232607,149.976919
1749462241.280389,124885767,8,71,176,179,169,210,2,221,65,Normal,2025-06-09T15:14:01.280389,150.024701
1749462241.328179,118003451,8,61,177,51,25,253,168,131,195,Normal,2025-06-09T15:14:01.328179,150.072491
1749462241.391789,175441967,8,238,217,91,107,134,152,87,55,Normal,2025-06-09T15:14:01.391789,150.136101
1749462241.443319,468463215,8,91,254,249,120,237,195,140,33,Normal,2025-06-09T15:14:01.443319,150.187631
1749462241.488921,64537754,8,176,130,249,197,39,15,117,207,Normal,2025-06-09T15:14:01.488921,150.233233
1749462241.542574,136122955,8,179,37,29,139,248,33,52,147,Normal,2025-06-09T15:14:01.542574,150.286886
1749462241.58755,184158740,8,155,200,233,38,251,31,194,90,Normal,2025-06-09T15:14:01.587550,150.331862
1749462241.643554,30773794,8,114,49,232,38,175,2,18,188,Normal,2025-06-09T15:14:01.643554,150.387866
1749462241.69273,253333734,8,32,230,91,174,217,50,86,234,Normal,2025-06-09T15:14:01.692730,150.437042
1749462241.742551,511842506,8,121,241,22,211,141,250,88,59,Normal,2025-06-09T15:14:01.742551,150.486863
1749462241.790102,416632033,8,41,211,65,221,87,87,31,217,Normal,2025-06-09T15:14:01.790102,150.534414
1749462241.835719,248393148,8,132,34,109,70,102,62,141,17,Normal,2025-06-09T15:14:01.835719,150.580031
1749462241.892924,234414473,8,113,124,16,40,54,127,106,83,Normal,2025-06-09T15:14:01.892924,150.637236
1749462241.931677,235373409,8,6,74,136,118,97,51,206,66,Normal,2025-06-09T15:14:01.931677,150.675989
1749462241.993644,378031642,8,188,60,123,32,238,215,206,88,Normal,2025-06-09T15:14:01.993644,150.737956
1749462242.040917,35449102,8,73,109,244,64,201,42,216,92,Normal,2025-06-09T15:14:02.040917,150.785229
1749462242.092005,508843744,8,49,10,12,14,133,56,177,180,Normal,2025-06-09T15:14:02.092005,150.836317
1749462242.137194,227715683,8,93,86,61,210,53,189,93,52,Normal,2025-06-09T15:14:02.137194,150.881506
1749462242.192128,229516200,8,58,152,251,2,255,77,41,101,Normal,2025-06-09T15:14:02.192128,150.93644
1749462242.241003,399717649,8,232,44,219,29,58,60,208,181,Normal,2025-06-09T15:14:02.241003,150.985315
1749462242.293232,41022297,8,144,204,32,129,186,204,215,244,Normal,2025-06-09T15:14:02.293232,151.037544
1749462242.342893,15343998,8,2,252,156,137,147,71,228,207,Normal,2025-06-09T15:14:02.342893,151.087205
1749462242.393724,425533826,8,133,183,213,41,129,126,195,75,Normal,2025-06-09T15:14:02.393724,151.138036
1749462242.443082,155249582,8,137,18,11,58,241,75,202,227,Normal,2025-06-09T15:14:02.443082,151.187394
1749462242.492616,514489443,8,176,89,103,68,114,243,170,79,Normal,2025-06-09T15:14:02.492616,151.236928
1749462242.529692,130882317,8,224,157,110,175,185,174,8,40,Normal,2025-06-09T15:14:02.529692,151.274004
1749462242.593042,60460977,8,128,75,192,77,90,227,159,47,Normal,2025-06-09T15:14:02.593042,151.337354
1749462242.640818,275936685,8,222,51,17,183,147,3,40,179,Normal,2025-06-09T15:14:02.640818,151.38513
1749462242.687805,18757113,8,1,53,137,60,154,34,44,221,Normal,2025-06-09T15:14:02.687805,151.432117
1749462242.735152,357476208,8,191,229,177,111,52,61,132,60,Normal,2025-06-09T15:14:02.735152,151.479464
1749462242.782228,103489329,8,78,147,253,31,13,178,14,45,Normal,2025-06-09T15:14:02.782228,151.52654
1749462242.830306,392191388,8,175,31,103,0,132,127,184,30,Normal,2025-06-09T15:14:02.830306,151.574618
1749462242.893741,423429362,8,207,0,16,120,226,129,227,191,Normal,2025-06-09T15:14:02.893741,151.638053
1749462242.943557,7021507,8,97,181,15,244,20,171,159,155,Normal,2025-06-09T15:14:02.943557,151.687869
1749462242.993132,496821486,8,200,153,2,193,165,1,79,54,Normal,2025-06-09T15:14:02.993132,151.737444
1749462243.042416,200630612,8,137,165,126,192,111,204,167,122,Normal,2025-06-09T15:14:03.042416,151.786728
1749462243.091921,21356865,8,135,55,237,139,10,28,240,156,Normal,2025-06-09T15:14:03.091921,151.836233
1749462243.136082,5829373,8,157,159,241,231,183,23,159,239,Normal,2025-06-09T15:14:03.136082,151.880394
1749462243.189691,222133745,8,75,134,163,124,41,57,70,25,Normal,2025-06-09T15:14:03.189691,151.934003
1749462243.242859,511807106,8,87,228,195,75,4,164,246,63,Normal,2025-06-09T15:14:03.242859,151.987171
1749462243.293473,289158594,8,74,157,7,124,25,52,176,188,Normal,2025-06-09T15:14:03.293473,152.037785
1749462243.342998,406655759,8,154,183,195,48,78,25,238,85,Normal,2025-06-09T15:14:03.342998,152.08731
1749462243.384229,66622941,8,241,58,237,100,52,7,104,97,Normal,2025-06-09T15:14:03.384229,152.128541
1749462243.431924,26294528,8,161,240,149,217,87,31,152,142,Normal,2025-06-09T15:14:03.431924,152.176236
1749462243.485432,240068533,8,98,125,146,191,101,110,68,152,Normal,2025-06-09T15:14:03.485432,152.229744
1749462243.542908,533101779,8,103,149,53,199,111,234,106,223,Normal,2025-06-09T15:14:03.542908,152.28722
1749462243.592545,139130620,8,230,244,116,209,88,114,16,38,Normal,2025-06-09T15:14:03.592545,152.336857
1749462243.642588,130525856,8,2,176,253,134,189,63,118,19,Normal,2025-06-09T15:14:03.642588,152.3869
1749462243.685626,368459026,8,144,6,36,187,141,33,25,156,Normal,2025-06-09T15:14:03.685626,152.429938
1749462243.743065,213599851,8,76,111,89,55,146,225,144,123,Normal,2025-06-09T15:14:03.743065,152.487377
1749462243.79247,451729409,8,245,191,125,229,101,194,130,11,Normal,2025-06-09T15:14:03.792470,152.536782
1749462243.843505,76673533,8,216,10,19,251,131,189,38,92,Normal,2025-06-09T15:14:03.843505,152.587817
1749462243.893332,443770811,8,253,48,67,120,4,43,212,41,Normal,2025-06-09T15:14:03.893332,152.637644
1749462243.938339,402052473,8,127,26,19,57,41,125,67,10,Normal,2025-06-09T15:14:03.938339,152.682651
1749462243.986931,302596022,8,109,19,255,162,207,28,238,140,Normal,2025-06-09T15:14:03.986931,152.731243
1749462244.03554,248962615,8,225,13,53,59,69,156,35,65,Normal,2025-06-09T15:14:04.035540,152.779852
1749462244.081123,228602925,8,99,84,187,241,89,255,147,241,Normal,2025-06-09T15:14:04.081123,152.825435
1749462244.128662,276730429,8,123,103,40,252,68,149,1,132,Normal,2025-06-09T15:14:04.128662,152.872974
1749462244.192445,377064999,8,156,112,115,70,11,174,60,28,Normal,2025-06-09T15:14:04.192445,152.936757
1749462244.243982,500336512,8,136,162,19,49,14,116,90,105,Normal,2025-06-09T15:14:04.243982,152.988294
1749462244.291965,2756005,8,207,120,202,158,175,106,197,92,Normal,2025-06-09T15:14:04.291965,153.036277
1749462244.335324,100407535,8,74,5,145,191,75,234,179,221,Normal,2025-06-09T15:14:04.335324,153.079636
1749462244.382904,469041941,8,158,90,10,70,123,185,121,111,Normal,2025-06-09T15:14:04.382904,153.127216
1749462244.441857,152956722,8,86,158,148,224,157,60,54,78,Normal,2025-06-09T15:14:04.441857,153.186169
1749462244.488433,462591750,8,8,116,141,218,44,247,78,252,Normal,2025-06-09T15:14:04.488433,153.232745
1749462244.543536,378417064,8,41,108,48,248,182,85,252,50,Normal,2025-06-09T15:14:04.543536,153.287848
1749462244.592341,239003088,8,154,21,70,169,208,150,54,135,Normal,2025-06-09T15:14:04.592341,153.336653
1749462244.639725,246965517,8,32,118,2,32,64,6,234,67,Normal,2025-06-09T15:14:04.639725,153.384037
1749462244.689149,452763485,8,104,158,172,123,25,124,70,163,Normal,2025-06-09T15:14:04.689149,153.433461
1749462244.731102,15173407,8,7,172,223,246,49,165,4,29,Normal,2025-06-09T15:14:04.731102,153.475414
1749462244.792594,178292138,8,37,33,117,209,189,16,184,64,Normal,2025-06-09T15:14:04.792594,153.536906
1749462244.843863,305572705,8,183,162,72,214,221,82,246,211,Normal,2025-06-09T15:14:04.843863,153.588175
1749462244.892941,454458206,8,58,115,255,168,36,229,144,87,Normal,2025-06-09T15:14:04.892941,153.637253
1749462244.943098,412877259,8,95,219,29,229,22,32,71,107,Normal,2025-06-09T15:14:04.943098,153.68741
1749462244.990639,17134538,8,48,73,202,129,13,65,69,187,Normal,2025-06-09T15:14:04.990639,153.734951
1749462245.043419,188150362,8,195,196,161,7,127,179,15,234,Normal,2025-06-09T15:14:05.043419,153.787731
1749462245.092924,197337121,8,154,202,199,42,232,237,188,159,Normal,2025-06-09T15:14:05.092924,153.837236
1749462245.142488,10742273,8,212,96,76,191,138,236,24,87,Normal,2025-06-09T15:14:05.142488,153.8868
1749462245.192239,185458528,8,186,235,107,122,201,24,93,247,Normal,2025-06-09T15:14:05.192239,153.936551
1749462245.243833,428383434,8,253,14,100,231,203,147,111,59,Normal,2025-06-09T15:14:05.243833,153.988145
1749462245.285211,263197179,8,155,89,161,27,109,203,68,105,Normal,2025-06-09T15:14:05.285211,154.029523
1749462245.34291,281004688,8,198,199,164,195,14,119,253,235,Normal,2025-06-09T15:14:05.342910,154.087222
1749462245.392308,93829846,8,47,16,112,230,147,181,250,205,Normal,2025-06-09T15:14:05.392308,154.13662
1749462245.443371,36663263,8,112,172,132,151,62,161,36,142,Normal,2025-06-09T15:14:05.443371,154.187683
1749462245.493076,216276965,8,86,42,217,92,89,27,114,11,Normal,2025-06-09T15:14:05.493076,154.237388
1749462245.542969,91437246,8,50,67,45,202,193,246,136,208,Normal,2025-06-09T15:14:05.542969,154.287281
1749462245.592263,182194300,8,157,235,105,203,177,13,153,166,Normal,2025-06-09T15:14:05.592263,154.336575
1749462245.637731,185594960,8,228,73,211,153,194,106,1,136,Normal,2025-06-09T15:14:05.637731,154.382043
1749462245.691236,424262351,8,216,62,162,172,246,233,5,109,Normal,2025-06-09T15:14:05.691236,154.435548
1749462245.737719,119944448,8,106,102,138,75,48,194,62,157,Normal,2025-06-09T15:14:05.737719,154.482031
1749462245.79364,16163634,8,63,138,181,190,191,85,202,190,Normal,2025-06-09T15:14:05.793640,154.537952
1749462245.839046,45214049,8,59,79,43,216,127,144,31,44,Normal,2025-06-09T15:14:05.839046,154.583358
1749462245.892782,423134849,8,51,105,184,34,84,75,15,217,Normal,2025-06-09T15:14:05.892782,154.637094
1749462245.942403,15901726,8,163,173,186,214,52,188,172,78,Normal,2025-06-09T15:14:05.942403,154.686715
1749462245.981675,65659514,8,11,165,13,150,127,26,8,39,Normal,2025-06-09T15:14:05.981675,154.725987
1749462246.041832,136301078,8,19,184,229,78,14,6,17,116,Normal,2025-06-09T15:14:06.041832,154.786144
1749462246.093149,460145884,8,169,107,137,121,83,29,61,168,Normal,2025-06-09T15:14:06.093149,154.837461
1749462246.142267,129672626,8,12,224,20,106,67,177,28,3,Normal,2025-06-09T15:14:06.142267,154.886579
1749462246.193869,195652730,8,191,59,129,70,13,31,201,99,Normal,2025-06-09T15:14:06.193869,154.938181
1749462246.243668,263226860,8,185,239,247,145,67,240,32,182,Normal,2025-06-09T15:14:06.243668,154.98798
1749462246.283349,16982214,8,12,194,77,251,28,234,136,215,Normal,2025-06-09T15:14:06.283349,155.027661
1749462246.342863,404860008,8,172,15,126,66,147,192,129,101,Normal,2025-06-09T15:14:06.342863,155.087175
1749462246.392857,219655444,8,185,41,130,14,170,179,228,158,Normal,2025-06-09T15:14:06.392857,155.137169
1749462246.442217,450523731,8,112,220,52,130,162,244,167,170,Normal,2025-06-09T15:14:06.442217,155.186529
1749462246.493792,66518141,8,37,94,52,18,227,180,241,69,Normal,2025-06-09T15:14:06.493792,155.238104
1749462246.543009,513165550,8,254,49,37,81,113,215,36,43,Normal,2025-06-09T15:14:06.543009,155.287321
1749462246.593089,343227866,8,95,78,28,55,115,78,238,58,Normal,2025-06-09T15:14:06.593089,155.337401
1749462246.643049,504890793,8,234,93,7,97,157,250,211,232,Normal,2025-06-09T15:14:06.643049,155.387361
1749462246.693631,335721893,8,16,155,248,204,7,6,14,49,Normal,2025-06-09T15:14:06.693631,155.437943
1749462246.742459,466152075,8,44,140,194,65,206,225,139,13,Normal,2025-06-09T15:14:06.742459,155.486771
1749462246.793873,142836128,8,64,179,1,134,95,32,191,32,Normal,2025-06-09T15:14:06.793873,155.538185
1749462246.841015,224717757,8,188,208,38,53,11,169,226,10,Normal,2025-06-09T15:14:06.841015,155.585327
1749462246.892409,375080333,8,118,75,240,114,59,118,12,215,Normal,2025-06-09T15:14:06.892409,155.636721
1749462246.941378,397179336,8,37,209,190,89,64,235,99,87,Normal,2025-06-09T15:14:06.941378,155.68569
1749462246.979837,374778722,8,253,241,143,226,54,156,67,42,Normal,2025-06-09T15:14:06.979837,155.724149
1749462247.043665,325042031,8,95,51,79,55,149,78,201,102,Normal,2025-06-09T15:14:07.043665,155.787977
1749462247.092746,496637510,8,86,253,169,171,67,133,34,116,Normal,2025-06-09T15:14:07.092746,155.837058
1749462247.142148,470061621,8,17,238,146,241,188,230,178,155,Normal,2025-06-09T15:14:07.142148,155.88646
1749462247.192162,5795344,8,48,39,213,140,41,60,130,158,Normal,2025-06-09T15:14:07.192162,155.936474
1749462247.241607,498743799,8,42,137,115,58,46,237,70,102,Normal,2025-06-09T15:14:07.241607,155.985919
1749462247.293453,237694753,8,165,155,38,137,183,135,190,114,Normal,2025-06-09T15:14:07.293453,156.037765
1749462247.34271,6990429,8,72,220,10,49,174,34,251,82,Normal,2025-06-09T15:14:07.342710,156.087022
1749462247.391598,103241781,8,208,215,109,143,179,67,146,111,Normal,2025-06-09T15:14:07.391598,156.13591
1749462247.438578,263511855,8,166,127,89,96,175,178,201,146,Normal,2025-06-09T15:14:07.438578,156.18289
1749462247.493668,163001527,8,205,112,79,126,114,113,40,136,Normal,2025-06-09T15:14:07.493668,156.23798
1749462247.540479,378348196,8,123,12,47,145,140,20,107,122,Normal,2025-06-09T15:14:07.540479,156.284791
1749462247.592502,526906463,8,211,96,184,138,47,238,180,203,Normal,2025-06-09T15:14:07.592502,156.336814
1749462247.643605,491770343,8,103,68,250,34,47,92,6,73,Normal,2025-06-09T15:14:07.643605,156.387917
1749462247.692905,298694292,8,3,43,230,11,151,200,182,97,Normal,2025-06-09T15:14:07.692905,156.437217
1749462247.740596,381375853,8,191,221,92,86,79,100,131,122,Normal,2025-06-09T15:14:07.740596,156.484908
1749462247.792312,511890673,8,105,205,94,35,69,78,126,106,Normal,2025-06-09T15:14:07.792312,156.536624
1749462247.841973,82867371,8,202,185,32,250,41,192,245,56,Normal,2025-06-09T15:14:07.841973,156.586285
1749462247.893576,509883891,8,100,190,77,13,206,168,154,227,Normal,2025-06-09T15:14:07.893576,156.637888
1749462247.93097,286234623,8,23,142,242,10,227,189,48,107,Normal,2025-06-09T15:14:07.930970,156.675282
1749462247.981936,38478187,8,73,121,9,27,13,201,204,128,Normal,2025-06-09T15:14:07.981936,156.726248
1749462248.041958,57163657,8,85,109,251,119,245,241,38,107,Normal,2025-06-09T15:14:08.041958,156.78627
1749462248.09314,192730090,8,228,100,244,199,149,244,142,238,Normal,2025-06-09T15:14:08.093140,156.837452
1749462248.14261,82381807,8,193,58,219,130,68,206,160,70,Normal,2025-06-09T15:14:08.142610,156.886922
1749462248.193699,296225767,8,171,109,59,198,70,98,90,84,Normal,2025-06-09T15:14:08.193699,156.938011
1749462248.238367,129477671,8,116,122,184,234,135,215,244,10,Normal,2025-06-09T15:14:08.238367,156.982679
1749462248.285657,453117851,8,147,20,37,12,11,251,150,1,Normal,2025-06-09T15:14:08.285657,157.029969
1749462248.343457,255874885,8,179,123,135,150,91,166,227,42,Normal,2025-06-09T15:14:08.343457,157.087769
1749462248.393161,445704617,8,244,46,134,110,93,141,137,200,Normal,2025-06-09T15:14:08.393161,157.137473
1749462248.44267,489586853,8,95,100,231,3,129,143,239,217,Normal,2025-06-09T15:14:08.442670,157.186982
1749462248.488507,271037232,8,151,54,190,232,188,198,84,189,Normal,2025-06-09T15:14:08.488507,157.232819
1749462248.534305,351198684,8,16,16,207,206,241,46,185,96,Normal,2025-06-09T15:14:08.534305,157.278617
1749462248.591907,128702533,8,58,42,171,11,203,228,208,182,Normal,2025-06-09T15:14:08.591907,157.336219
1749462248.63371,423052468,8,236,5,248,67,241,40,181,57,Normal,2025-06-09T15:14:08.633710,157.378022
1749462248.692632,517966786,8,243,29,71,12,206,16,245,229,Normal,2025-06-09T15:14:08.692632,157.436944
1749462248.741526,350976340,8,159,58,218,58,244,175,115,242,Normal,2025-06-09T15:14:08.741526,157.485838
1749462248.792554,6501327,8,15,155,249,58,70,205,13,207,Normal,2025-06-09T15:14:08.792554,157.536866
1749462248.84342,51434535,8,250,42,184,125,121,228,169,16,Normal,2025-06-09T15:14:08.843420,157.587732
1749462248.883502,403981506,8,55,84,25,173,159,142,243,117,Normal,2025-06-09T15:14:08.883502,157.627814
1749462248.93836,243639121,8,70,19,135,36,209,61,74,143,Normal,2025-06-09T15:14:08.938360,157.682672
1749462248.994092,516292368,8,102,99,220,112,146,134,5,218,Normal,2025-06-09T15:14:08.994092,157.738404
1749462249.041872,231930583,8,107,182,200,163,100,172,47,161,Normal,2025-06-09T15:14:09.041872,157.786184
1749462249.092302,81854173,8,225,227,181,110,18,26,176,179,Normal,2025-06-09T15:14:09.092302,157.836614
1749462249.136894,357186679,8,133,53,179,69,216,210,112,235,Normal,2025-06-09T15:14:09.136894,157.881206
1749462249.193106,452835575,8,128,252,35,215,178,137,212,115,Normal,2025-06-09T15:14:09.193106,157.937418
1749462249.23148,261723261,8,157,73,219,240,133,216,98,96,Normal,2025-06-09T15:14:09.231480,157.975792
1749462249.29084,365702097,8,25,160,83,44,233,156,155,78,Normal,2025-06-09T15:14:09.290840,158.035152
1749462249.343518,455829815,8,59,166,193,29,177,111,0,155,Normal,2025-06-09T15:14:09.343518,158.08783
1749462249.393835,114385096,8,75,21,92,242,249,75,234,169,Normal,2025-06-09T15:14:09.393835,158.138147
1749462249.442666,485647525,8,226,16,44,129,208,16,182,199,Normal,2025-06-09T15:14:09.442666,158.186978
1749462249.493225,20762958,8,148,230,89,250,34,86,193,124,Normal,2025-06-09T15:14:09.493225,158.237537
1749462249.543774,214940980,8,176,204,179,217,186,157,34,33,Normal,2025-06-09T15:14:09.543774,158.288086
1749462249.593225,338520660,8,52,47,252,47,138,110,111,148,Normal,2025-06-09T15:14:09.593225,158.337537
1749462249.643428,17262772,8,203,0,182,117,140,162,197,164,Normal,2025-06-09T15:14:09.643428,158.38774
1749462249.691975,425890940,8,133,45,225,57,81,44,75,114,Normal,2025-06-09T15:14:09.691975,158.436287
1749462249.742907,402968964,8,68,230,74,159,212,64,187,33,Normal,2025-06-09T15:14:09.742907,158.487219
1749462249.786791,140154737,8,38,134,55,84,176,160,113,57,Normal,2025-06-09T15:14:09.786791,158.531103
1749462249.840704,402970951,8,180,229,13,222,239,198,210,73,Normal,2025-06-09T15:14:09.840704,158.585016
1749462249.892447,86755568,8,5,13,83,51,251,3,58,91,Normal,2025-06-09T15:14:09.892447,158.636759
1749462249.938403,183514432,8,212,30,8,171,235,80,95,248,Normal,2025-06-09T15:14:09.938403,158.682715
1749462249.994004,188265249,8,155,32,224,161,88,128,201,217,Normal,2025-06-09T15:14:09.994004,158.738316
1749462250.042708,450776216,8,71,245,197,216,210,216,191,9,Normal,2025-06-09T15:14:10.042708,158.78702
1749462250.092651,45805735,8,192,249,242,111,115,154,116,60,Normal,2025-06-09T15:14:10.092651,158.836963
